"setA","setB","padj","pval","odds.ratio","jaccard.index","A.nCells","B.nCells","AB.intersect","A.total.counts","B.total.counts","B.avg_in.A","B.avg_in_all.B"
"Vmn1r176","Zfp112",0.0150791001167494,0.000284029740309803,3.89985957551502,0.0142302716688228,95,689,11,9545,9513,3.63636363636364,3.49201741654572
"Vmn2r41","Elk4",0.0151184874977808,0.000284839881990651,3.52216908961861,0.00984102952308857,71,1263,13,7126,13730,3.30769230769231,3.65795724465558
"Fpr-rs6","Elf2",0.0151300608399258,0.000285126223263506,4.2061219452803,0.00325960419091967,27,4282,14,933,30195,4.92857142857143,4.21975712283979
"Vmn1r9","Hivep1",0.0151344293626985,0.000285276861565328,2.18596208267197,0.0116760828625235,134,2552,31,26798,21796,4.19354838709677,3.84090909090909
"Vmn2r58","Tcfl5",0.0151385605481135,0.000285423064535578,4.22358092299781,0.0144927536231884,90,610,10,16567,9026,4.1,3.49016393442623
"Vmn2r3","Zfp1",0.015208008609142,0.000286801086777324,2.64190608789102,0.0211817168338907,678,238,19,21546,6002,3.15789473684211,3.23529411764706
"Vmn2r34","Zbtb7a",0.0152178086558611,0.000287054591290414,3.15769666600938,0.00374213301581902,40,5861,22,1843,39887,4.63636363636364,4.79389182733322
"Vmn2r4","Zhx1",0.0152562384194444,0.000287848357857931,2.24685525349827,0.0256663376110563,407,632,26,13501,9538,3.61538461538462,3.37974683544304
"Vmn1r59","Zfp523",0.0152668440938974,0.000288117372425274,3.75586285473521,0.00589034888989579,43,2177,13,5867,19100,3.53846153846154,3.60817638952687
"Vmn2r32","Zfp950",0.0153256504558365,0.000289296348383653,6.17649684993009,0.0119250425894378,50,544,7,2953,8937,3.71428571428571,3.39705882352941
"Vmn2r62","Cebpb",0.0153298243957171,0.000289444333618986,7.71968286542991,0.00258147789609551,14,3093,8,453,24583,5,4.79631425800194
"Olfr1233","Etv6",0.0153713246964136,0.000290366671426403,98.7214535943931,0.0344827586206897,11,49,2,834,3378,3,3.12244897959184
"Olfr15","Zfp644",0.0153713246964136,0.000290316324003945,16.4745160214436,0.00258665287118469,8,1930,5,1396,18153,4.4,3.73367875647668
"Vmn2r1","Myt1",0.0154303932312359,0.000291552134411013,2.79464872523953,0.0126315789473684,1329,114,18,32462,3562,3.55555555555556,3.34210526315789
"Vmn2r39","Nhlh1",0.0154355038087178,0.000291788041882922,2.69138169383313,0.00409328891004284,59,10489,43,5544,102177,10,8.92983125178759
"Vmn2r95","Nhlh2",0.0154355038087178,0.000291778675605848,3.57711110485408,0.0034020034020034,33,5276,18,7804,41706,6.88888888888889,6.12206216830933
"Vmn1r27","Zfp512b",0.0154718183194175,0.000292544356606543,2.14996947978131,0.0172612197928654,205,1563,30,42936,16173,3.8,3.66602687140115
"Vmn2r59","Rfx7",0.0155422032503569,0.000293945363534989,2.60003251412364,0.0109603340292276,106,1831,21,39861,17265,3.61904761904762,3.6794101583834
"Vmn2r34","Tead1",0.0155707151397188,0.000294554883682526,9.65305033571559,0.0144927536231884,40,310,5,1843,5029,5.2,3.81935483870968
"Vmn2r26","Ebf2",0.0155855348595266,0.000294911262936185,2.24898078418599,0.00553657674637767,78,8458,47,7137,61357,6.48936170212766,6.0049657129345
"Olfr370","Mef2a",0.0155855348595266,0.000294975931038508,5.05450133647072,0.00220537560303239,22,7249,16,1025,48318,6.0625,4.9533728790178
"Vmn2r50","Thra",0.0155928491839007,0.000295184746494058,2.50204899996933,0.00748502994011976,79,3286,25,3615,25172,4.08,3.84297017650639
"Olfr1247","Foxp1",0.0156185360374014,0.000295801722791075,14.1537505943665,0.00148484583806446,18,11448,17,4416,79748,10.3529411764706,6.07433612858141
"Vmn2r5","Mafg",0.0156185360374014,0.000295812015730223,2.49829095310866,0.00864241987756572,89,2712,24,3689,21587,4.08333333333333,3.89564896755162
"Vmn1r235","Pbx1",0.0156223607785752,0.000295954971417325,2.01713659401407,0.00786627335299902,107,6043,48,19163,43075,5.5625,5.3835843124276
"Vmn2r9","Prdm15",0.0156997732340321,0.000297492362855536,6.04552529950217,0.0147679324894515,65,416,7,9883,5847,4,4.31009615384615
"Vmn2r9","Tshz1",0.0157062083028591,0.00029768519419937,3.02870559142632,0.00754549489569463,65,2205,17,9883,18998,4.76470588235294,4.18049886621315
"Vmn2r1","Hivep1",0.0157533852384824,0.000298650462218008,1.32682121134382,0.0551930396954867,1329,2552,203,32462,21796,3.68965517241379,3.84090909090909
"Vmn1r66","Klf13",0.0157703042371629,0.000299042393837437,2.58437805435371,0.00450942880568461,57,7294,33,8752,48806,5.66666666666667,5.28119001919386
"Vmn2r42","E2f5",0.0157797719532789,0.00029929315056006,5.91232592788766,0.021671826625387,142,188,7,5811,5901,3.42857142857143,3.24468085106383
"Vmn2r39","Bcl11b",0.0157932600523752,0.00029962026504953,2.75863708398243,0.00584174190122146,59,3729,22,5544,27751,4.31818181818182,4.29203539823009
"Vmn2r97","Dlx4",0.0158011261564473,0.000299840818806669,5.24599723068633,0.0129449838187702,64,562,8,10921,7480,4.5,3.81850533807829
"Olfr1278","Hivep3",0.0158036924282147,0.000300032184816882,16.27931592374,0.00183542367696543,8,3267,6,3361,25665,4.33333333333333,4.08539944903581
"Vmn2r59","Ikzf4",0.0158036924282147,0.000299971795376324,3.10647616423138,0.0129645635263613,106,1066,15,39861,10358,3.86666666666667,4.02908067542214
"Vmn1r55","Foxp1",0.0159266970140361,0.000302445770040773,1.39568545318651,0.0249526759593874,464,11448,290,87633,79748,6.6448275862069,6.07433612858141
