"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Txlna",5.53961742106314e-44,0.0344509971514943,0.328,0.077,2.89871560791971e-39
"Elapor1",5.6733271861836e-44,0.161956347476908,0.774,0.276,2.96868191671429e-39
"Ccdc51",5.93548737389596e-44,0.0554944776830908,0.128,0.01,3.10586247813854e-39
"Plekhm3",6.02217518637266e-44,-0.0185974598178832,0.551,0.168,3.15122360977322e-39
"Ppm1l",6.24562648888253e-44,0.0411977904118893,0.484,0.141,3.26814897283756e-39
"Slc4a1ap",6.3113377853874e-44,0.058997883548284,0.342,0.083,3.30253372295966e-39
"Aatf",6.57242360434815e-44,-0.0352250023875579,0.309,0.069,3.43915209944726e-39
"Gm45051",6.60478256815854e-44,0.0811384873641728,0.147,0.015,3.45608457444032e-39
"Nras",6.93130879586432e-44,0.120868070764894,0.607,0.201,3.62694595361192e-39
"C330007P06Rik",7.4193394732373e-44,-0.0651121411638236,0.409,0.108,3.88231776616088e-39
"Rnf5",7.42482163609124e-44,0.101386134153639,0.163,0.019,3.88518641751746e-39
"B4galt7",7.80730814288486e-44,0.0372816817448556,0.235,0.042,4.08533013192736e-39
"Ppp3ca",7.80883331962619e-44,-1.22791088395354,0.821,0.739,4.0861282111608e-39
"Ppp1r9b",7.99598855625704e-44,0.0417173855156473,0.277,0.057,4.18406093183262e-39
"Dtwd1",8.87528960793456e-44,0.0536492367822221,0.205,0.032,4.64417279314392e-39
"Stox1",9.10108949578821e-44,-0.0235481413261835,0.412,0.111,4.7623271004611e-39
"Dagla",9.44464006123721e-44,0.0751947207848405,0.079,0.001,4.9420968048436e-39
"C130012C08Rik",9.5285013525467e-44,0.0710677756004966,0.079,0.001,4.98597890274711e-39
"Impa2",9.57070938522124e-44,0.0642084495533997,0.079,0.001,5.00806510000472e-39
"Ddit4",1.04469248103068e-43,0.0198731024694664,0.27,0.055,5.46656234548925e-39
"Trp53rka",1.05302721801074e-43,0.0483033538162403,0.233,0.042,5.51017552368481e-39
"Rab10os",1.06613098482575e-43,-0.0770026617366092,0.426,0.116,5.5787436042977e-39
"Srsf5",1.06722396446351e-43,0.278766680378463,0.902,0.346,5.58446283884822e-39
"Gm15728",1.08001838517917e-43,-0.0493186068790212,0.367,0.092,5.65141220412703e-39
"Bdp1",1.18156372916537e-43,0.0203674222905506,0.495,0.147,6.18276852560365e-39
"Nsmce2",1.18357353852419e-43,-0.0583700519095511,0.493,0.144,6.19328525503552e-39
"Celf1",1.20196334438315e-43,0.0577291687955147,0.735,0.248,6.28951359215369e-39
"Atp6v0a2",1.20853424666142e-43,0.0486130967500515,0.342,0.083,6.32389715250522e-39
"Usp19",1.22728070430717e-43,-0.0539615370320634,0.535,0.161,6.42199174142813e-39
"Minpp1",1.25288043050896e-43,0.0302534233793059,0.277,0.058,6.55594742872423e-39
"Eef1a2",1.27053836851539e-43,0.491293141363903,0.886,0.414,6.64834612093049e-39
"Dync2i1",1.27125161569726e-43,0.0595458541958573,0.723,0.248,6.65207832945903e-39
"Rnf44",1.28318389989838e-43,0.0567577700195606,0.286,0.061,6.71451639299824e-39
"Gskip",1.285042340199e-43,0.015981999354825,0.219,0.037,6.72424105355931e-39
"Lats1",1.28669851593277e-43,-0.0238555996619327,0.533,0.162,6.7329073243214e-39
"Homez",1.3099881978373e-43,0.0940996720807276,0.144,0.014,6.85477524282323e-39
"Gyg",1.45203442957134e-43,-0.0308321866505357,0.349,0.085,7.59806055961796e-39
"Csgalnact1",1.52923053374158e-43,0.134816754802494,0.081,0.001,8.00200461390957e-39
"Mcl1",1.55290584001797e-43,-0.0323271012876305,0.505,0.15,8.12589038906201e-39
"Ly6h",1.56587146582815e-43,0.784360903166305,0.714,0.346,8.19373561923897e-39
"Ier5l",1.56912979760006e-43,0.0737375237149873,0.081,0.001,8.21078549190182e-39
"Gm26871",1.58840757120831e-43,-1.57324907316163,0.037,0.369,8.31166029786172e-39
"Usp7",1.65680003410428e-43,-0.0309538425748046,0.572,0.178,8.66953753845748e-39
"Clic1",1.66569960430118e-43,0.366039535226411,0.884,0.363,8.71610631942681e-39
"Gm42853",1.68098729772937e-43,0.0718115435675872,0.223,0.038,8.79610223282845e-39
"Stx12",1.69838703653236e-43,0.190103178617415,0.816,0.293,8.88714984606286e-39
"Ddx41",1.73416900756555e-43,-0.0353297751034309,0.444,0.124,9.07438616588823e-39
"Zfp235",1.79789675381698e-43,0.0626960169342493,0.295,0.065,9.40785434369809e-39
"Paqr8",1.80882826298761e-43,0.064220403906098,0.14,0.013,9.46505565173527e-39
