"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Phldb1",2.37154723051997e-97,-0.0985662515274604,0.034,0.118,1.24095951931419e-92
"Etl4",2.41316714624435e-97,0.324393087546041,0.457,0.308,1.26273797261528e-92
"Pgpep1l",3.76395024468883e-97,-0.0482042122952762,0.007,0.059,1.96956224453833e-92
"Gm11514",3.86335781024338e-97,-0.168080466313794,0.09,0.205,2.02157924136605e-92
"BC004004",3.9809955237724e-97,-0.298172432936284,0.676,0.795,2.08313552772438e-92
"Acsl1",4.27407148935442e-97,-0.0897511132834479,0.036,0.122,2.23649338823449e-92
"Scn4b",1.09845723666128e-96,-0.138014584907863,0.045,0.135,5.74789718227748e-92
"Nin",1.53765433150411e-96,-0.325721679021179,0.612,0.768,8.04608382046158e-92
"Plek",2.06486424832715e-96,-0.226447596397319,0.261,0.432,1.08048151522215e-91
"Hras",2.83424802744824e-96,-0.298749239840454,0.778,0.85,1.48307696532284e-91
"Pfkfb2",2.98687390937822e-96,-0.228328328175557,0.264,0.429,1.56294151056034e-91
"Stard4",3.35740216109473e-96,0.216732461091908,0.228,0.089,1.75682782883604e-91
"Crlf2",3.44808366120717e-96,-0.183566473574912,0.142,0.279,1.80427873739987e-91
"Itpripl1",4.70474430187081e-96,0.208003007626482,0.161,0.04,2.46185155083994e-91
"Lman1",6.79226619380931e-96,-0.252236961430232,0.313,0.483,3.5541891312346e-91
"Gap43",7.38712836106632e-96,-0.734660963296783,0.456,0.58,3.86546265749517e-91
"Derl2",7.84796918395529e-96,-0.21480881720493,0.294,0.463,4.10660683488829e-91
"Tmem59",9.44143561929253e-96,0.256319041475055,0.927,0.925,4.9404200165072e-91
"C2cd2l",1.21145577049737e-95,-0.244548642305317,0.352,0.526,6.33918461028159e-91
"Celf5",1.42536786089664e-95,-0.100127167315852,0.043,0.132,7.45852240571385e-91
"Rhoq",1.59563463226557e-95,0.355309597610628,0.666,0.567,8.34947734025607e-91
"Kmt5a",1.73329741605825e-95,-0.280105861094635,0.845,0.903,9.069825389008e-91
"Ralgds",1.76741987751162e-95,-0.262439532219104,0.395,0.574,9.24837799305503e-91
"Ficd",2.10597815205067e-95,-0.177291251666234,0.174,0.321,1.10199518762356e-90
"Vmn2r-ps43",3.39170602228098e-95,-0.249375017761217,0,0.034,1.77477801027897e-90
"H2aw",5.02021960071629e-95,-0.237858169407589,0.31,0.478,2.62693031046681e-90
"Tmem254a",1.08538192459211e-94,0.440825167338506,0.873,0.844,5.67947799681314e-90
"Obp2b",1.25337630847803e-94,-0.371828165039632,0.292,0.47,6.55854220937297e-90
"Gclc",1.42013662878331e-94,0.342285689413037,0.695,0.623,7.43114893743442e-90
"Olfr907",3.07885278354763e-94,-0.227765125439185,0.361,0.536,1.61107129604697e-89
"Wbp1",3.56758956658902e-94,-0.301128316762188,0.593,0.733,1.86681259250904e-89
"Gm49542",3.69197518495965e-94,-0.047561104436196,0,0.034,1.93189985503384e-89
"Rnf144a",4.82226168197022e-94,-0.0532468679318225,0.008,0.058,2.52334487032455e-89
"Glp1r",5.88983034226227e-94,-0.0668460680023173,0.008,0.06,3.08197152319558e-89
"Kcnk10",6.32055750480529e-94,0.344848440101222,0.622,0.523,3.30735812553947e-89
"Mlycd",6.57180878264877e-94,-0.171850759747635,0.167,0.309,3.43883038169662e-89
"Cdk17",7.19191984489476e-94,-0.081560250603596,0.029,0.106,3.76331589723808e-89
"Satb2",8.87237230259056e-94,-0.208302084301266,0.214,0.371,4.64264625477656e-89
"Wrap73",9.75959023868459e-94,-0.287831236775134,0.45,0.622,5.10690078419649e-89
"Nprl2",9.91304120368829e-94,-0.190907979696477,0.221,0.379,5.18719707065397e-89
"Lig1",1.01443262379114e-93,-0.191450196358326,0.196,0.352,5.30822159051188e-89
"mt-Tq",1.2277250229562e-93,-0.127091199484165,0.069,0.175,6.42431672762293e-89
"Fam221a",1.64579948061395e-93,0.286992943455638,0.407,0.26,8.61197494220864e-89
"Tmem214",1.69974711854651e-93,-0.187524185714718,0.208,0.366,8.8942667472183e-89
"Ptprt",1.73430348697442e-93,-0.0865425507654993,0.011,0.066,9.07508985629105e-89
"Sec11c",1.99761228850369e-93,-0.35924417869644,0.566,0.685,1.04529058220533e-88
"Apeh",2.72595167444607e-93,-0.152521675564732,0.094,0.212,1.4264087326874e-88
"Enox1",2.8454747712317e-93,0.365694815438898,0.673,0.569,1.48895158354241e-88
"Kdelr2",2.87015232053009e-93,-0.369122358568173,0.584,0.721,1.50186460476378e-88
"Rtbdn",3.09559033738015e-93,-0.123806083707222,0.068,0.174,1.61982955584091e-88
"Sh2d5",3.24729723708219e-93,0.200995157138021,0.192,0.063,1.699213225248e-88
"Rab6b",3.7579014283229e-93,0.31655476833331,0.863,0.833,1.96639708039852e-88
"Pnmal1",4.41710520951696e-93,0.301541153245715,0.514,0.355,2.31133864298394e-88
"Sesn3",5.28360068697188e-93,-0.193650240081488,0.217,0.375,2.76474973147178e-88
"Ube2n",6.11546120116667e-93,0.301034102341102,0.802,0.752,3.20003738273449e-88
"9530059O14Rik",6.67481654562274e-93,-0.151732658075522,0.091,0.208,3.49273125382801e-88
"Gm44231",8.86968768970416e-93,-0.306350985653026,0.603,0.737,4.6412414773915e-88
"Cend1",9.89918367319371e-93,0.326101119842702,0.739,0.674,5.17994584067207e-88
"Eif4g1",1.08255076344412e-92,-0.319665228825753,0.569,0.719,5.66466337987406e-88
"Lbh",1.29627399269265e-92,0.381894351305696,0.316,0.164,6.78301292156281e-88
"Pygo1",1.33824174338639e-92,-0.305644012984468,0.645,0.767,7.00261757061795e-88
"Sh3bp4",1.80674913724634e-92,-0.171372917062543,0.146,0.282,9.45417621046895e-88
"Fbxo31",1.88703052797442e-92,-0.198456821572316,0.258,0.421,9.87426464373173e-88
"Ucp2",1.91313925469081e-92,-0.192792860293874,0.083,0.194,1.00108837780206e-87
"Gtpbp2",1.98748173503449e-92,-0.233002691587134,0.291,0.455,1.0399895674915e-87
"Emb",2.24601208157388e-92,-0.298453197508532,0.576,0.71,1.17527074192517e-87
"Cdr1os",4.75468569525967e-92,-0.209857698715615,0.106,0.226,2.48798438375853e-87
